%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1405448215502785153,10,1405448215502785153,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215503091146,11,1405448215503091146,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215503523224,12,1405448215503523224,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215503770706,13,1405448215503770706,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215504340140,14,1405448215504340140,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215505142393,15,1405448215505142393,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215543084537,16,1405448215543084537,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215543419576,17,1405448215543419576,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215543715842,18,1405448215543715842,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215544114471,19,1405448215544114471,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215544403604,20,1405448215544403604,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215544708523,21,1405448215544708523,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215545116050,22,1405448215545116050,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215545421668,23,1405448215545421668,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215545723980,24,1405448215545723980,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215546045909,25,1405448215546045909,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215623698164,26,1405448215623698164,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215623989339,27,1405448215623989339,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215624405515,28,1405448215624405515,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215626827236,29,1405448215626827236,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215626908094,30,1405448215626908094,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215627268338,31,1405448215627268338,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215627597564,32,1405448215627597564,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215629270915,33,1405448215629270915,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215632955853,34,1405448215632955853,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215692571144,35,1405448215692571144,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215692692023,36,1405448215692692023,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215692801072,37,1405448215692801072,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215693203173,38,1405448215693203173,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215694028585,39,1405448215694028585,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215694102781,40,1405448215694102781,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215694317148,41,1405448215694317148,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215694701151,42,1405448215694701151,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215695028109,43,1405448215695028109,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215777997537,44,1405448215777997537,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215780020182,45,1405448215780020182,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215780483484,46,1405448215780483484,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215780602846,47,1405448215780602846,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215781165642,48,1405448215781165642,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215781856618,49,1405448215781856618,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215782064647,50,1405448215782064647,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215819450247,51,1405448215819450247,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215821859413,52,1405448215821859413,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215821971237,53,1405448215821971237,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215822104008,54,1405448215822104008,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215822360773,55,1405448215822360773,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215822384653,56,1405448215822384653,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215822419779,57,1405448215822419779,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215827888209,58,1405448215827888209,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215828307912,59,1405448215828307912,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215828736214,60,1405448215828736214,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215829038655,61,1405448215829038655,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215829830685,62,1405448215829830685,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215830254624,63,1405448215830254624,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215832158787,64,1405448215832158787,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215832917166,65,1405448215832917166,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215833113560,66,1405448215833113560,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215833507667,67,1405448215833507667,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215834803507,68,1405448215834803507,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215836162447,69,1405448215836162447,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448215836348149,70,1405448215836348149,ardrone_base_link,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
