%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1405448445471464895,46,1405448445471464895,ardrone_base_link,-0.039518944232,0.00838432245457,-0.00508257273053,0.999170717965,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00305721769109,-0.00484236795455,-6.27847839496e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0365339822602,-0.303363726288,9.79608986378,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445472960287,47,1405448445472960287,ardrone_base_link,-0.0395188710644,0.00838466731803,-0.00509129203678,0.999170673573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00441692769527,-0.00484229438007,7.9743549577e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0364216430578,-0.30027266182,9.79063471556,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445474178395,48,1405448445474178395,ardrone_base_link,-0.0395189211385,0.00837594804226,-0.00509163767249,0.999170742963,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00212232512422,-0.00484219193459,8.52770608617e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0362899866421,-0.301865225285,9.78733090162,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445475429316,49,1405448445475429316,ardrone_base_link,-0.03951899423,0.00837560317837,-0.00508291836564,0.999170787357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.00046618282795,-0.00484096957371,6.02539112151e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0363867461216,-0.301514165848,9.78915629387,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445476733384,50,1405448445476733384,ardrone_base_link,-0.03951899423,0.00837560317837,-0.00508291836564,0.999170787357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00141793466173,-0.00484041403979,4.79072477901e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0363827507943,-0.301529736444,9.78869425058,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445478011878,51,1405448445478011878,ardrone_base_link,-0.0395190442251,0.00836688390152,-0.00508326400037,0.999170856673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-8.25384631753e-05,-0.00483992788941,-5.96073368797e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0363964184187,-0.301380127296,9.78876142502,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445479336029,52,1405448445479336029,ardrone_base_link,-0.0395190442251,0.00836688390152,-0.00508326400037,0.999170856673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00147553975694,-0.00483913626522,2.96915968647e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0363893199246,-0.301764956489,9.78861539364,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445480653252,53,1405448445480653252,ardrone_base_link,-0.03951899423,0.00837560317837,-0.00508291836564,0.999170787357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00166150275618,-0.00230831233785,4.32385786553e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0369286617264,-0.279682054743,9.78978773355,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445481927521,54,1405448445481927521,ardrone_base_link,-0.0395190673186,0.00837525831384,-0.00507419905841,0.999170831675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00069341971539,-0.00318181933835,2.53945181612e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0360739218071,-0.280010935664,9.76632866859,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445483271629,55,1405448445483271629,ardrone_base_link,-0.0395102754412,0.00837555882439,-0.00508299145116,0.999171132162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00342400348745,-0.00206888536923,3.10927716782e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0346698665991,-0.307342241704,9.74213010073,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445484245540,56,1405448445484245540,ardrone_base_link,-0.0395102254438,0.00838427810361,-0.00508264589213,0.99917106277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00283096171916,-0.00351298600435,2.9906805139e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0126382332761,-0.305233420804,9.74858527184,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445485633833,57,1405448445485633833,ardrone_base_link,-0.0395101522765,0.00838462289098,-0.00509136520139,0.999171018378,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00379098439589,-0.00615310808644,2.56679850281e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0137287271675,-0.300641810894,9.75177459717,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445486964648,58,1405448445486964648,ardrone_base_link,-0.0395101292558,0.00837624839936,-0.00510043007049,0.999171043296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00499176047742,-0.00455019623041,3.16227669828e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.041570191551,-0.30179916434,9.74938435555,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445488231481,59,1405448445488231481,ardrone_base_link,-0.0395100561543,0.00837659320644,-0.00510914989929,0.999170998747,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00141679903027,-0.00574961770326,3.11917174258e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0159877846949,-0.323472575843,9.74937734604,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445489449828,60,1405448445489449828,ardrone_base_link,-0.0395099830541,0.00837693799234,-0.00511786920798,0.999170954123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00660739606246,-0.00445562880486,2.82503460767e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0117745352443,-0.322514208406,9.74937968254,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445490767211,61,1405448445490767211,ardrone_base_link,-0.0395099099509,0.00837728277759,-0.00512658851628,0.999170909424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00312837073579,-0.00425338884816,2.97479709843e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0406589922495,-0.292952984944,9.72676000595,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445523010909,62,1405448445523010909,ardrone_base_link,-0.0395099099509,0.00837728277759,-0.00512658851628,0.999170909424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00291492184624,-0.00511415163055,2.97528386e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0362329522613,-0.317910459638,9.72604970932,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445524382676,63,1405448445524382676,ardrone_base_link,-0.0395098368446,0.00837762756221,-0.00513530782419,0.999170864649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00323920836672,-0.00246995943598,2.92887489195e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0323926258832,-0.322576855868,9.75463856459,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445525853231,64,1405448445525853231,ardrone_base_link,-0.0395099099509,0.00837728277759,-0.00512658851628,0.999170909424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.00149828405119,-0.00308285001665,2.9977709346e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0344064373989,-0.292957329378,9.75325301886,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445526934423,65,1405448445526934423,ardrone_base_link,-0.039509859573,0.00838600205462,-0.00512624295423,0.999170840047,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00153848365881,-0.00210019783117,-0.00135449308436,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0329787981231,-0.295872371271,9.72499185801,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445528350739,66,1405448445528350739,ardrone_base_link,-0.0395185783593,0.00838604678602,-0.00512616977759,0.999170495245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00078403390944,-0.00344988028519,-0.000876609934494,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0327516029589,-0.30032059662,9.70401649475,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445531630323,67,1405448445531630323,ardrone_base_link,-0.0395185783593,0.00838604678602,-0.00512616977759,0.999170495245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00110056181438,-0.00611273478717,-0.00148469756823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0332185017876,-0.299812900275,9.70935189724,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445532449131,68,1405448445532449131,ardrone_base_link,-0.0395186287378,0.008377327512,-0.00512651541572,0.999170564622,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00151261361316,-0.00460826745257,-0.000694305635989,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.035053513851,-0.301971098036,9.73602423668,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445534035421,69,1405448445534035421,ardrone_base_link,-0.0395185556311,0.0083776723727,-0.00513523472063,0.999170519847,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00343283847906,-0.00574268400669,0.000750322593376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357207106892,-0.325598719716,9.75588742495,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445668079252,70,1405448445668079252,ardrone_base_link,-0.0395184825215,0.00837801723277,-0.00514395402514,0.999170474996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00243656360544,-0.00442415522411,-0.000126109924167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0354764070362,-0.325675751269,9.75072200298,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445669335005,71,1405448445669335005,ardrone_base_link,-0.0395096906188,0.00837831715008,-0.00515274695856,0.999170774867,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00398427713662,-0.00425450736657,0.00191458198242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0356966679916,-0.297633838281,9.74891763926,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445670823298,72,1405448445670823298,ardrone_base_link,-0.039509741222,0.00836959787373,-0.00515309252204,0.999170844159,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00239435816184,-0.00510482583195,0.000729006715119,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0345618102234,-0.32219684571,9.74951111078,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445672044930,73,1405448445672044930,ardrone_base_link,-0.0395096681828,0.00836994265688,-0.00516181182938,0.999170799152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00224729301408,-0.00499309739098,0.00122717011254,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0333455445245,-0.34778194502,9.74775055647,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445675700639,74,1405448445675700639,ardrone_base_link,-0.0395008763521,0.00837024232089,-0.00517060417546,0.999171098793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00303567270748,-0.00473961420357,0.000907930603717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0337005992886,-0.316613481939,9.74926694632,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445676661046,75,1405448445676661046,ardrone_base_link,-0.0395095951406,0.00837028743938,-0.00517053113633,0.999170754069,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00286917155609,-0.00485828425735,-0.000598726095632,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0349743077997,-0.292053358629,9.77366645336,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445677866446,76,1405448445677866446,ardrone_base_link,-0.0395008541351,0.008361867748,-0.00517966897383,0.999171122841,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00529720354825,-0.00476406607777,0.00013526645489,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05737054497,-0.298192371801,9.77240591049,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445679332391,77,1405448445679332391,ardrone_base_link,-0.0395095508489,0.00835353847197,-0.00518866139937,0.999170802005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.0045522772707,-0.0047915535979,-0.000450089253718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0559216307476,-0.300085832924,9.74361845255,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445680427428,78,1405448445680427428,ardrone_base_link,-0.0395007591613,0.00835383790067,-0.00519745360232,0.999171101411,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00550479069352,-0.00488679483533,0.000205558622838,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.051265506912,-0.298664071411,9.74654433727,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1405448445681669221,79,1405448445681669221,ardrone_base_link,-0.0395007373128,0.00834546280711,-0.00520651842233,0.999171125067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00406782887876,-0.00482112821192,0.000328206340782,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0538645505905,-0.299133306742,9.75118579865,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
