%time,field.header.seq,field.header.stamp,field.header.frame_id,field.batteryPercent,field.state,field.magX,field.magY,field.magZ,field.pressure,field.temp,field.wind_speed,field.wind_angle,field.wind_comp_angle,field.rotX,field.rotY,field.rotZ,field.altd,field.vx,field.vy,field.vz,field.ax,field.ay,field.az,field.motor1,field.motor2,field.motor3,field.motor4,field.tags_count,field.tm
1405448445351747462,13,1405448445351747462,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.944000005722,-4.53800010681,235,0.0,-0.0,-0.0,0.00273803435266,-0.0306002590805,0.995624184608,0,0,0,0,0,49601520.0
1405448445353075700,14,1405448445353075700,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.944000005722,-4.53800010681,235,0.0,-0.0,-0.0,0.00337108969688,-0.0307777132839,0.997483313084,0,0,0,0,0,49606504.0
1405448445354434628,15,1405448445354434628,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.944000005722,-4.53800010681,233,0.0,-0.0,-0.0,0.00377552350983,-0.0309078581631,0.999466955662,0,0,0,0,0,49611512.0
1405448445355569322,16,1405448445355569322,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.943000018597,-4.53800010681,233,0.0,-0.0,-0.0,0.00362259033136,-0.0310231614858,0.999081015587,0,0,0,0,0,49616576.0
1405448445356941470,17,1405448445356941470,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.621999979019,0.943000018597,-4.53800010681,233,0.0,-0.0,-0.0,0.00367739214562,-0.0310333240777,0.998717963696,0,0,0,0,0,49621976.0
1405448445358235509,18,1405448445358235509,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.621999979019,0.943000018597,-4.53700017929,233,0.0,-0.0,-0.0,0.00370220444165,-0.0309966672212,0.998892784119,0,0,0,0,0,49626480.0
1405448445359669114,19,1405448445359669114,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.621999979019,0.943000018597,-4.53700017929,233,0.0,-0.0,-0.0,0.00373567943461,-0.0308962613344,0.998838543892,0,0,0,0,0,49631536.0
1405448445397998865,20,1405448445397998865,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.621999979019,0.944000005722,-4.53700017929,233,0.0,-0.0,-0.0,0.00365492934361,-0.0306961946189,0.996469914913,0,0,0,0,0,49636556.0
1405448445401079618,21,1405448445401079618,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.944000005722,-4.53700017929,233,0.0,-0.0,-0.0,0.00359898270108,-0.0305294170976,0.994114458561,0,0,0,0,0,49641500.0
1405448445402411888,22,1405448445402411888,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.943000018597,-4.53700017929,233,0.0,-0.0,-0.0,0.00357175176032,-0.0304401014,0.992326378822,0,0,0,0,0,49647704.0
1405448445403676462,23,1405448445403676462,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.943000018597,-4.53700017929,233,0.0,-0.0,-0.0,0.00352455093525,-0.0304065104574,0.990299284458,0,0,0,0,0,49651544.0
1405448445405055098,24,1405448445405055098,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.943000018597,-4.53700017929,233,0.0,-0.0,-0.0,0.00363440974616,-0.0305468495935,0.993102490902,0,0,0,0,0,49656504.0
1405448445406258796,25,1405448445406258796,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.941999971867,-4.53700017929,233,0.0,-0.0,-0.0,0.00361543591134,-0.0306299906224,0.993402779102,0,0,0,0,0,49661476.0
1405448445409308658,26,1405448445409308658,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.941999971867,-4.53700017929,233,0.0,-0.0,-0.0,0.00344127602875,-0.0306092109531,0.990298509598,0,0,0,0,0,49666472.0
1405448445410667775,27,1405448445410667775,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.941999971867,-4.53700017929,233,0.0,-0.0,-0.0,0.00338337849826,-0.0306629426777,0.990642488003,0,0,0,0,0,49671468.0
1405448445413667643,28,1405448445413667643,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.941999971867,-4.53700017929,233,0.0,-0.0,-0.0,0.00342890690081,-0.0307627767324,0.993484079838,0,0,0,0,0,49676468.0
1405448445446686458,29,1405448445446686458,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.621999979019,0.940999984741,-4.53700017929,233,0.0,-0.0,-0.0,0.0034746627789,-0.0308220200241,0.995625913143,0,0,0,0,0,49681480.0
1405448445447858875,30,1405448445447858875,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.621999979019,0.940999984741,-4.53700017929,233,0.0,-0.0,-0.0,0.00344859459437,-0.0307888388634,0.99508023262,0,0,0,0,0,49686460.0
1405448445449359439,31,1405448445449359439,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.623000025749,0.940999984741,-4.53700017929,233,0.0,-0.0,-0.0,0.00345010287128,-0.0307436026633,0.994744300842,0,0,0,0,0,49691492.0
1405448445450799894,32,1405448445450799894,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.624000012875,0.940999984741,-4.53700017929,233,0.0,-0.0,-0.0,0.00339734787121,-0.0306286141276,0.992562711239,0,0,0,0,0,49696640.0
1405448445451845139,33,1405448445451845139,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.624000012875,0.939999997616,-4.53700017929,233,0.0,-0.0,-0.0,0.00339740980417,-0.0281920917332,0.990269720554,0,0,0,0,0,49701472.0
1405448445453105935,34,1405448445453105935,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.624000012875,0.939999997616,-4.53700017929,233,0.0,-0.0,-0.0,0.00359163037501,-0.0259488131851,0.993362009525,0,0,0,0,0,49706456.0
1405448445454420846,35,1405448445454420846,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.621999979019,0.939999997616,-4.53700017929,233,0.0,-0.0,-0.0,0.00361264357343,-0.0264608543366,0.993579030037,0,0,0,0,0,49711432.0
1405448445455886201,36,1405448445455886201,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.621999979019,0.939999997616,-4.53599977493,233,0.0,-0.0,-0.0,0.00359692098573,-0.0267214737833,0.992868602276,0,0,0,0,0,49716436.0
1405448445457005385,37,1405448445457005385,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.93900001049,-4.53599977493,233,0.0,-0.0,-0.0,0.00361800612882,-0.0266114529222,0.993147671223,0,0,0,0,0,49721424.0
1405448445458502643,38,1405448445458502643,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.93900001049,-4.53499984741,233,0.0,-0.0,-0.0,0.0035269795917,-0.026684993878,0.990684270859,0,0,0,0,0,49726400.0
1405448445459671721,39,1405448445459671721,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.93900001049,-4.53499984741,233,0.0,-0.0,-0.0,0.00352485245094,-0.026799602434,0.990775108337,0,0,0,0,0,49731456.0
1405448445461093618,40,1405448445461093618,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.93900001049,-4.53499984741,233,0.0,-0.0,-0.0,0.00353492191061,-0.0269380696118,0.991289019585,0,0,0,0,0,49736420.0
1405448445462422140,41,1405448445462422140,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.938000023365,-4.53499984741,233,0.0,-0.0,-0.0,0.00360492989421,-0.0270443242043,0.993439853191,0,0,0,0,0,49741428.0
1405448445463680504,42,1405448445463680504,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.938000023365,-4.53499984741,233,0.0,-0.0,-0.0,0.00368592189625,-0.0271133389324,0.995865166187,0,0,0,0,0,49746584.0
1405448445464916942,43,1405448445464916942,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.619000017643,0.938000023365,-4.53499984741,233,0.0,-0.0,-0.0,0.00365762016736,-0.0270453915,0.995226264,0,0,0,0,0,49751404.0
1405448445466468838,44,1405448445466468838,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.619000017643,0.938000023365,-4.53499984741,233,0.0,-0.0,-0.0,0.00359045946971,-0.0292513687164,0.994845628738,0,0,0,0,0,49756376.0
1405448445470518288,45,1405448445470518288,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.619000017643,0.936999976635,-4.53499984741,233,0.0,-0.0,-0.0,0.00362964347005,-0.0314967930317,0.997290194035,0,0,0,0,0,49761368.0
1405448445471464895,46,1405448445471464895,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.936999976635,-4.53499984741,233,0.0,-0.0,-0.0,0.00372795737348,-0.0309554822743,0.999601006508,0,0,0,0,0,49766380.0
1405448445472960287,47,1405448445472960287,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.936999976635,-4.53499984741,234,0.0,-0.0,-0.0,0.00371649418958,-0.0306400675327,0.99904435873,0,0,0,0,0,49773208.0
1405448445474178395,48,1405448445474178395,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.93599998951,-4.53499984741,234,0.0,-0.0,-0.0,0.00370305986144,-0.0308025740087,0.998707234859,0,0,0,0,0,49776368.0
1405448445475429316,49,1405448445475429316,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.93599998951,-4.53499984741,234,0.0,-0.0,-0.0,0.00371293327771,-0.0307667516172,0.998893499374,0,0,0,0,0,49781396.0
1405448445476733384,50,1405448445476733384,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.93599998951,-4.53499984741,234,0.0,-0.0,-0.0,0.00371252559125,-0.0307683404535,0.9988463521,0,0,0,0,0,49786376.0
1405448445478011878,51,1405448445478011878,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.935000002384,-4.53499984741,234,0.0,-0.0,-0.0,0.00371392024681,-0.0307530742139,0.998853206635,0,0,0,0,0,49791368.0
1405448445479336029,52,1405448445479336029,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.935000002384,-4.53499984741,234,0.0,-0.0,-0.0,0.00371319591068,-0.0307923424989,0.998838305473,0,0,0,0,0,49796556.0
1405448445480653252,53,1405448445480653252,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.93599998951,-4.53499984741,234,0.0,-0.0,-0.0,0.00376823078841,-0.0285389851779,0.998957931995,0,0,0,0,0,49801552.0
1405448445481927521,54,1405448445481927521,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.619000017643,0.93599998951,-4.53499984741,234,0.0,-0.0,-0.0,0.0036810124293,-0.0285725444555,0.996564149857,0,0,0,0,0,49806416.0
1405448445483271629,55,1405448445483271629,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.93599998951,-4.53399991989,233,0.0,-0.0,-0.0,0.00353774148971,-0.0313614532351,0.994094908237,0,0,0,0,0,49811436.0
1405448445484245540,56,1405448445484245540,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620000004768,0.936999976635,-4.53399991989,233,0.0,-0.0,-0.0,0.00128961564042,-0.031146267429,0.994753599167,0,0,0,0,0,49816588.0
1405448445485633833,57,1405448445485633833,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.620999991894,0.936999976635,-4.53399991989,233,0.0,-0.0,-0.0,0.00140089052729,-0.0306777358055,0.995079040527,0,0,0,0,0,49821356.0
1405448445486964648,58,1405448445486964648,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.621999979019,0.93599998951,-4.53399991989,233,0.0,-0.0,-0.0,0.00424185628071,-0.0307958330959,0.994835138321,0,0,0,0,0,49826336.0
1405448445488231481,59,1405448445488231481,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.623000025749,0.93599998951,-4.53399991989,233,0.0,-0.0,-0.0,0.00163140660152,-0.0330074056983,0.994834423065,0,0,0,0,0,49831352.0
1405448445489449828,60,1405448445489449828,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.624000012875,0.93599998951,-4.53399991989,233,0.0,-0.0,-0.0,0.0012014831882,-0.0329096131027,0.994834661484,0,0,0,0,0,49836332.0
1405448445490767211,61,1405448445490767211,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.625,0.93599998951,-4.53399991989,233,0.0,-0.0,-0.0,0.00414887676015,-0.029893161729,0.992526531219,0,0,0,0,0,49841696.0
1405448445523010909,62,1405448445523010909,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.625,0.93599998951,-4.53399991989,233,0.0,-0.0,-0.0,0.00369724002667,-0.0324398428202,0.992454051971,0,0,0,0,0,49846512.0
1405448445524382676,63,1405448445524382676,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.625999987125,0.93599998951,-4.53399991989,233,0.0,-0.0,-0.0,0.00330536998808,-0.0329160057008,0.995371282101,0,0,0,0,0,49851352.0
1405448445525853231,64,1405448445525853231,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.625,0.93599998951,-4.53399991989,233,0.0,-0.0,-0.0,0.00351086095907,-0.0298936050385,0.995229899883,0,0,0,0,0,49856348.0
1405448445526934423,65,1405448445526934423,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.625,0.936999976635,-4.53399991989,233,0.0,-0.0,-0.0,0.00336518348195,-0.030191058293,0.99234610796,0,0,0,0,0,49861332.0
1405448445528350739,66,1405448445528350739,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.625,0.936999976635,-4.53499984741,233,0.0,-0.0,-0.0,0.00334200030193,-0.0306449588388,0.990205764771,0,0,0,0,0,49866324.0
1405448445531630323,67,1405448445531630323,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.625,0.936999976635,-4.53499984741,233,0.0,-0.0,-0.0,0.00338964303955,-0.0305931530893,0.990750193596,0,0,0,0,0,49871328.0
1405448445532449131,68,1405448445532449131,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.625,0.93599998951,-4.53499984741,233,0.0,-0.0,-0.0,0.00357688916847,-0.0308133773506,0.993471860886,0,0,0,0,0,49876320.0
1405448445534035421,69,1405448445534035421,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.625999987125,0.93599998951,-4.53499984741,233,0.0,-0.0,-0.0,0.00364497047849,-0.0332243591547,0.995498716831,0,0,0,0,0,49881556.0
1405448445668079252,70,1405448445668079252,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.626999974251,0.93599998951,-4.53499984741,233,0.0,-0.0,-0.0,0.0036200415343,-0.0332322195172,0.994971632957,0,0,0,0,0,49886316.0
1405448445669335005,71,1405448445669335005,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.628000020981,0.93599998951,-4.53399991989,232,0.0,-0.0,-0.0,0.003642517142,-0.0303707998246,0.99478751421,0,0,0,0,0,49891308.0
1405448445670823298,72,1405448445670823298,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.628000020981,0.935000002384,-4.53399991989,232,0.0,-0.0,-0.0,0.00352671532892,-0.0328772291541,0.994848072529,0,0,0,0,0,49897896.0
1405448445672044930,73,1405448445672044930,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.629000008106,0.935000002384,-4.53399991989,232,0.0,-0.0,-0.0,0.00340260658413,-0.0354879535735,0.994668424129,0,0,0,0,0,49901744.0
1405448445675700639,74,1405448445675700639,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.629999995232,0.935000002384,-4.53299999237,232,0.0,-0.0,-0.0,0.0034388366621,-0.032307498157,0.994823157787,0,0,0,0,0,49906784.0
1405448445676661046,75,1405448445676661046,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.629999995232,0.935000002384,-4.53399991989,232,0.0,-0.0,-0.0,0.00356880691834,-0.0298013631254,0.997312903404,0,0,0,0,0,49911308.0
1405448445677866446,76,1405448445677866446,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.630999982357,0.934000015259,-4.53299999237,232,0.0,-0.0,-0.0,0.00585413724184,-0.0304277930409,0.997184276581,0,0,0,0,0,49916304.0
1405448445679332391,77,1405448445679332391,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.933000028133,-4.53399991989,232,0.0,-0.0,-0.0,0.0057062888518,-0.0306210033596,0.994246780872,0,0,0,0,0,49921308.0
1405448445680427428,78,1405448445680427428,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.633000016212,0.933000028133,-4.53299999237,232,0.0,-0.0,-0.0,0.0052311741747,-0.0304759256542,0.994545340538,0,0,0,0,0,49926356.0
1405448445681669221,79,1405448445681669221,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634000003338,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.00549638271332,-0.0305238068104,0.995018959045,0,0,0,0,0,49931296.0
1405448445684121414,80,1405448445684121414,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634000003338,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.00324347335845,-0.030633026734,0.997246265411,0,0,0,0,0,49936344.0
1405448445832346056,81,1405448445832346056,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634000003338,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.0033275752794,-0.0306480191648,0.997245073318,0,0,0,0,0,49941256.0
1405448445833584547,82,1405448445833584547,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.633000016212,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.00379590597004,-0.0282678939402,0.994388639927,0,0,0,0,0,49946776.0
1405448445834738631,83,1405448445834738631,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.00357772293501,-0.0283937286586,0.9947052598,0,0,0,0,0,49951496.0
1405448445836046521,84,1405448445836046521,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.933000028133,-4.53299999237,233,0.0,-0.0,-0.0,0.0036174650304,-0.0313097760081,0.995031654835,0,0,0,0,0,49956680.0
1405448445837269828,85,1405448445837269828,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.933000028133,-4.53299999237,233,0.0,-0.0,-0.0,0.00359112978913,-0.0311337318271,0.994831740856,0,0,0,0,0,49961776.0
1405448445838516700,86,1405448445838516700,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.933000028133,-4.53299999237,233,0.0,-0.0,-0.0,0.00366457086056,-0.0307662617415,0.99491328001,0,0,0,0,0,49966476.0
1405448445839852407,87,1405448445839852407,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.00376587361097,-0.031082149595,0.997260212898,0,0,0,0,0,49971272.0
1405448445841501122,88,1405448445841501122,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.00382392830215,-0.0287286248058,0.997348546982,0,0,0,0,0,49976240.0
1405448445842572730,89,1405448445842572730,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.00375135056674,-0.0263889674097,0.994511425495,0,0,0,0,0,49981232.0
1405448445851748724,90,1405448445851748724,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.00363303278573,-0.0291674621403,0.994660377502,0,0,0,0,0,49986280.0
1405448445884675619,91,1405448445884675619,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.633000016212,0.931999981403,-4.53299999237,233,0.0,-0.0,-0.0,0.00122269033454,-0.0316902622581,0.995078146458,0,0,0,0,0,49991224.0
1405448445887700327,92,1405448445887700327,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634000003338,0.933000028133,-4.53299999237,233,0.0,-0.0,-0.0,-0.00106903444976,-0.0308945011348,0.9949452281,0,0,0,0,0,49996300.0
1405448445889046233,93,1405448445889046233,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634000003338,0.934000015259,-4.53299999237,233,0.0,-0.0,-0.0,-0.000514721730724,-0.0305308029056,0.994999468327,0,0,0,0,0,50001616.0
1405448445890442072,94,1405448445890442072,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634999990463,0.935000002384,-4.53299999237,233,0.0,-0.0,-0.0,-0.000204988959013,-0.0305911377072,0.994957685471,0,0,0,0,0,50006584.0
1405448445891796495,95,1405448445891796495,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634000003338,0.935000002384,-4.53299999237,233,0.0,-0.0,-0.0,-0.000315548677463,-0.0305030494928,0.994994342327,0,0,0,0,0,50011224.0
1405448445893048621,96,1405448445893048621,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634000003338,0.93599998951,-4.53200006485,233,0.0,-0.0,-0.0,-0.000211348262383,-0.0304861385375,0.994977235794,0,0,0,0,0,50016268.0
1405448445901839134,97,1405448445901839134,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634000003338,0.93599998951,-4.53200006485,233,0.0,-0.0,-0.0,-0.000175376815605,-0.0305265691131,0.994976520538,0,0,0,0,0,50022500.0
1405448445903011207,98,1405448445903011207,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.634000003338,0.93599998951,-4.53200006485,233,0.0,-0.0,-0.0,-0.000150835243403,-0.0306525658816,0.994983077049,0,0,0,0,0,50026260.0
1405448446060825158,99,1405448446060825158,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.633000016212,0.939999997616,-4.53200006485,233,0.0,-0.0,-0.0,0.00287565984763,-0.0305983740836,0.990770459175,0,0,0,0,0,50071196.0
1405448446063040900,100,1405448446063040900,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.633000016212,0.940999984741,-4.53200006485,233,0.0,-0.0,-0.0,0.00317584001459,-0.0305674914271,0.991071939468,0,0,0,0,0,50076172.0
1405448446064106166,101,1405448446064106166,ardrone_base_link,75.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.632000029087,0.941999971867,-4.53200006485,233,0.0,-0.0,-0.0,0.00602716580033,-0.0305081065744,0.990838825703,0,0,0,0,0,50081432.0
