%time,field.header.seq,field.header.stamp,field.header.frame_id,field.batteryPercent,field.state,field.magX,field.magY,field.magZ,field.pressure,field.temp,field.wind_speed,field.wind_angle,field.wind_comp_angle,field.rotX,field.rotY,field.rotZ,field.altd,field.vx,field.vy,field.vz,field.ax,field.ay,field.az,field.motor1,field.motor2,field.motor3,field.motor4,field.tags_count,field.tm
1405689275051842480,19,1405689275051842480,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.39300000668,8.78800010681,0,0.0,-0.0,-0.0,-0.0175826791674,-0.0294079221785,0.995154559612,0,0,0,0,0,836369216.0
1405689275059953271,20,1405689275059953271,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.39300000668,8.78800010681,0,0.0,-0.0,-0.0,-0.0197950918227,-0.0295026507229,0.998060524464,0,0,0,0,0,836374208.0
1405689275085193127,21,1405689275085193127,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.39300000668,8.78800010681,0,0.0,-0.0,-0.0,-0.0191323459148,-0.0267645642161,1.00030243397,0,0,0,0,0,836379264.0
1405689275085726765,22,1405689275085726765,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.39300000668,8.78800010681,0,0.0,-0.0,-0.0,-0.0190306957811,-0.0269302297384,0.997363269329,0,0,0,0,0,836384192.0
1405689275086338889,23,1405689275086338889,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.39300000668,8.78800010681,0,0.0,-0.0,-0.0,-0.0217015836388,-0.0295885186642,0.994617700577,0,0,0,0,0,836389248.0
1405689275086973303,24,1405689275086973303,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.39400005341,8.78800010681,0,0.0,-0.0,-0.0,-0.0239625759423,-0.0316187441349,0.995365738869,0,0,0,0,0,836394176.0
1405689275087660704,25,1405689275087660704,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.39499998093,8.78800010681,0,0.0,-0.0,-0.0,-0.0233940985054,-0.0310650542378,0.995623290539,0,0,0,0,0,836399552.0
1405689275088182276,26,1405689275088182276,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.39499998093,8.78800010681,0,0.0,-0.0,-0.0,-0.0230639912188,-0.0307326521724,0.995469748974,0,0,0,0,0,836404672.0
1405689275091008173,27,1405689275091008173,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.39600002766,8.78800010681,0,0.0,-0.0,-0.0,-0.0231659263372,-0.0286651067436,0.995605707169,0,0,0,0,0,836409152.0
1405689275095912334,28,1405689275095912334,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398999989033,1.39600002766,8.78800010681,0,0.0,-0.0,-0.0,-0.0230347923934,-0.0264167189598,0.99571120739,0,0,0,0,0,836414272.0
1405689275100809401,29,1405689275100809401,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398999989033,1.39699995518,8.78800010681,0,0.0,-0.0,-0.0,-0.0231645386666,-0.0292924083769,0.993205070496,0,0,0,0,0,836419200.0
1405689275106084477,30,1405689275106084477,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.39800000191,8.78800010681,0,0.0,-0.0,-0.0,-0.0231299102306,-0.0295843556523,0.993230223656,0,0,0,0,0,836424192.0
1405689275111125333,31,1405689275111125333,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398999989033,1.39800000191,8.78800010681,0,0.0,-0.0,-0.0,-0.022948179394,-0.0267279557884,0.996298849583,0,0,0,0,0,836429184.0
1405689275131323812,32,1405689275131323812,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398000001907,1.39900004864,8.7889995575,0,0.0,-0.0,-0.0,-0.0229551587254,-0.0270271468908,0.996004879475,0,0,0,0,0,836434752.0
1405689275133336074,33,1405689275133336074,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.397000014782,1.39900004864,8.7889995575,0,0.0,-0.0,-0.0,-0.0229798872024,-0.0274279136211,0.99550318718,0,0,0,0,0,836439232.0
1405689275133423880,34,1405689275133423880,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.397000014782,1.39999997616,8.7889995575,0,0.0,-0.0,-0.0,-0.0230309963226,-0.0295142941177,0.995620369911,0,0,0,0,0,836444480.0
1405689275133478153,35,1405689275133478153,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.397000014782,1.39999997616,8.7889995575,0,0.0,-0.0,-0.0,-0.0230940226465,-0.0317851230502,0.995460689068,0,0,0,0,0,836449536.0
1405689275135729286,36,1405689275135729286,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398000001907,1.40100002289,8.7889995575,0,0.0,-0.0,-0.0,-0.0207866746932,-0.0311752464622,0.995462417603,0,0,0,0,0,836454208.0
1405689275140731881,37,1405689275140731881,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.397000014782,1.39999997616,8.7889995575,0,0.0,-0.0,-0.0,-0.0184859912843,-0.0286037568003,0.99549728632,0,0,0,0,0,836459200.0
1405689275145506710,38,1405689275145506710,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.397000014782,1.39999997616,8.7889995575,0,0.0,-0.0,-0.0,-0.018920250237,-0.0265811625868,0.998013913631,0,0,0,0,0,836464192.0
1405689275150937782,39,1405689275150937782,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398000001907,1.39999997616,8.7889995575,0,0.0,-0.0,-0.0,-0.0192876271904,-0.0293960478157,0.997836887836,0,0,0,0,0,836469184.0
1405689275156014236,40,1405689275156014236,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398000001907,1.39999997616,8.7889995575,0,0.0,-0.0,-0.0,-0.0192927438766,-0.0318466462195,0.994782984257,0,0,0,0,0,836474176.0
1405689275197006085,41,1405689275197006085,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.397000014782,1.39999997616,8.7889995575,0,0.0,-0.0,-0.0,-0.0192707329988,-0.0308063048869,0.995591819286,0,0,0,0,0,836484480.0
1405689275198242660,42,1405689275198242660,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.395999997854,1.39999997616,8.7889995575,0,0.0,-0.0,-0.0,-0.0193841978908,-0.030871424824,0.992982685566,0,0,0,0,0,836489472.0
1405689275199719610,43,1405689275199719610,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.395000010729,1.39999997616,8.78999996185,0,0.0,-0.0,-0.0,-0.0194507353008,-0.0308059044182,0.990703105927,0,0,0,0,0,836494400.0
1405689275201067688,44,1405689275201067688,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.393999993801,1.39999997616,8.79100036621,0,0.0,-0.0,-0.0,-0.0194315761328,-0.0308939348906,0.991264641285,0,0,0,0,0,836499200.0
1405689275202230452,45,1405689275202230452,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.393000006676,1.39999997616,8.79199981689,0,0.0,-0.0,-0.0,-0.0194217376411,-0.0309900715947,0.991604745388,0,0,0,0,0,836504256.0
1405689275203653201,46,1405689275203653201,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.393000006676,1.39999997616,8.79300022125,0,0.0,-0.0,-0.0,-0.019425207749,-0.0311037227511,0.991417467594,0,0,0,0,0,836509184.0
1405689275204968513,47,1405689275204968513,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.391999989748,1.39999997616,8.79300022125,0,0.0,-0.0,-0.0,-0.0194250624627,-0.0311755016446,0.991460680962,0,0,0,0,0,836514240.0
1405689275206229661,48,1405689275206229661,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.391999989748,1.39999997616,8.79300022125,0,0.0,-0.0,-0.0,-0.0194258857518,-0.0312107522041,0.991458237171,0,0,0,0,0,836519232.0
1405689275207606607,49,1405689275207606607,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.393000006676,1.39999997616,8.79300022125,0,0.0,-0.0,-0.0,-0.0194257646799,-0.0312044136226,0.991471171379,0,0,0,0,0,836524224.0
1405689275212857206,50,1405689275212857206,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.393000006676,1.39999997616,8.79300022125,0,0.0,-0.0,-0.0,-0.0193399805576,-0.031202537939,0.993846654892,0,0,0,0,0,836529216.0
1405689275243673931,51,1405689275243673931,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.393999993801,1.39999997616,8.79300022125,0,0.0,-0.0,-0.0,-0.0192552581429,-0.0311462841928,0.996185302734,0,0,0,0,0,836534464.0
1405689275245569678,52,1405689275245569678,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.395000010729,1.39999997616,8.79300022125,0,0.0,-0.0,-0.0,-0.0192768387496,-0.0309706106782,0.995599150658,0,0,0,0,0,836539200.0
1405689275245636530,53,1405689275245636530,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.395999997854,1.39999997616,8.79300022125,0,0.0,-0.0,-0.0,-0.0215885769576,-0.0308229867369,0.995341300964,0,0,0,0,0,836545024.0
1405689275245824222,54,1405689275245824222,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.397000014782,1.40100002289,8.79300022125,0,0.0,-0.0,-0.0,-0.0238306112587,-0.0307128299028,0.995564222336,0,0,0,0,0,836549184.0
1405689275246191280,55,1405689275246191280,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.397000014782,1.40199995041,8.79300022125,0,0.0,-0.0,-0.0,-0.02326454781,-0.0306118950248,0.995506584644,0,0,0,0,0,836554496.0
1405689275246658979,56,1405689275246658979,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398000001907,1.40199995041,8.79300022125,0,0.0,-0.0,-0.0,-0.0229684710503,-0.0305814296007,0.995509505272,0,0,0,0,0,836559232.0
1405689275249032237,57,1405689275249032237,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398999989033,1.40299999714,8.79300022125,0,0.0,-0.0,-0.0,-0.0231321826577,-0.0306199099869,0.995495378971,0,0,0,0,0,836564288.0
1405689275251747542,58,1405689275251747542,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.398999989033,1.40299999714,8.79300022125,0,0.0,-0.0,-0.0,-0.0230890437961,-0.0307056773454,0.995508790016,0,0,0,0,0,836569280.0
1405689275256590781,59,1405689275256590781,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.40299999714,8.79300022125,0,0.0,-0.0,-0.0,-0.023043775931,-0.0285193752497,0.995612978935,0,0,0,0,0,836574208.0
1405689275264312131,60,1405689275264312131,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.40299999714,8.79300022125,0,0.0,-0.0,-0.0,-0.0230295732617,-0.0286839827895,0.995606124401,0,0,0,0,0,836579200.0
1405689275266817368,61,1405689275266817368,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.40299999714,8.79300022125,0,0.0,-0.0,-0.0,-0.0230654347688,-0.0292954463512,0.995586872101,0,0,0,0,0,836584192.0
1405689275271080242,62,1405689275271080242,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.40299999714,8.79300022125,0,0.0,-0.0,-0.0,-0.0230822339654,-0.0291447453201,0.995594918728,0,0,0,0,0,836589184.0
1405689275276822120,63,1405689275276822120,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.40400004387,8.79300022125,0,0.0,-0.0,-0.0,-0.0208720527589,-0.0315097942948,0.995432555676,0,0,0,0,0,836594368.0
1405689275295406048,64,1405689275295406048,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.40400004387,8.79399967194,0,0.0,-0.0,-0.0,-0.0209626127034,-0.031465370208,0.995437443256,0,0,0,0,0,836599424.0
1405689275295915174,65,1405689275295915174,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.40499997139,8.79399967194,0,0.0,-0.0,-0.0,-0.0215654466301,-0.0309108439833,0.993084192276,0,0,0,0,0,836605760.0
1405689275296535848,66,1405689275296535848,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.402000010014,1.40400004387,8.79399967194,0,0.0,-0.0,-0.0,-0.0191121082753,-0.0310612600297,0.990680098534,0,0,0,0,0,836609792.0
1405689275297077264,67,1405689275297077264,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.402000010014,1.40400004387,8.79399967194,0,0.0,-0.0,-0.0,-0.0191420912743,-0.0310069043189,0.991276621819,0,0,0,0,0,836614208.0
1405689275301246268,68,1405689275301246268,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.40400004387,8.79399967194,0,0.0,-0.0,-0.0,-0.0195653252304,-0.0310636814684,0.991592764854,0,0,0,0,0,836619200.0
1405689275306373087,69,1405689275306373087,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.40400004387,8.79399967194,0,0.0,-0.0,-0.0,-0.0192983523011,-0.0310097690672,0.991419672966,0,0,0,0,0,836624192.0
1405689275311113490,70,1405689275311113490,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.40400004387,8.79399967194,0,0.0,-0.0,-0.0,-0.0193334445357,-0.0310033615679,0.991465091705,0,0,0,0,0,836629184.0
1405689275316471125,71,1405689275316471125,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.40299999714,8.79500007629,0,0.0,-0.0,-0.0,-0.0192853398621,-0.0310080572963,0.991453588009,0,0,0,0,0,836634240.0
1405689275321607173,72,1405689275321607173,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.40000000596,1.40299999714,8.79500007629,0,0.0,-0.0,-0.0,-0.0193318836391,-0.0310221780092,0.991473138332,0,0,0,0,0,836639232.0
1405689275343577088,73,1405689275343577088,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.40199995041,8.79500007629,0,0.0,-0.0,-0.0,-0.0193544533104,-0.0310517884791,0.991458237171,0,0,0,0,0,836644928.0
1405689275344185325,74,1405689275344185325,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.40199995041,8.79500007629,0,0.0,-0.0,-0.0,-0.0193186793476,-0.0311213210225,0.993849873543,0,0,0,0,0,836649216.0
1405689275348447975,75,1405689275348447975,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.400999993086,1.40199995041,8.79500007629,0,0.0,-0.0,-0.0,-0.0192233528942,-0.0312165617943,0.998577415943,0,0,0,0,0,836654272.0
1405689275348850503,76,1405689275348850503,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.402000010014,1.40100002289,8.79500007629,0,0.0,-0.0,-0.0,-0.0193041991442,-0.0311303660274,0.997929930687,0,0,0,0,0,836659200.0
1405689275349508811,77,1405689275349508811,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.402999997139,1.40100002289,8.79500007629,0,0.0,-0.0,-0.0,-0.0194550938904,-0.030955363065,0.994700431824,0,0,0,0,0,836664256.0
1405689275351684728,78,1405689275351684728,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.404000014067,1.39999997616,8.79500007629,0,0.0,-0.0,-0.0,-0.0194336678833,-0.030880022794,0.995152831078,0,0,0,0,0,836669632.0
1405689275355823233,79,1405689275355823233,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405000001192,1.39999997616,8.79500007629,0,0.0,-0.0,-0.0,-0.0193865709007,-0.0308141354471,0.995584487915,0,0,0,0,0,836674240.0
1405689275361426516,80,1405689275361426516,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405000001192,1.39999997616,8.79500007629,0,0.0,-0.0,-0.0,-0.019500810653,-0.0329836569726,0.992885768414,0,0,0,0,0,836679232.0
1405689275367123703,81,1405689275367123703,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405000001192,1.39999997616,8.79500007629,0,0.0,-0.0,-0.0,-0.0219100769609,-0.0351707153022,0.990535378456,0,0,0,0,0,836684224.0
1405689275371451519,82,1405689275371451519,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405000001192,1.40100002289,8.79500007629,0,0.0,-0.0,-0.0,-0.0240414422005,-0.0323712527752,0.991295099258,0,0,0,0,0,836689280.0
1405689275375957934,83,1405689275375957934,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.404000014067,1.40199995041,8.79500007629,0,0.0,-0.0,-0.0,-0.0233625024557,-0.029908940196,0.991736769676,0,0,0,0,0,836694208.0
1405689275393937170,84,1405689275393937170,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405000001192,1.40199995041,8.79500007629,0,0.0,-0.0,-0.0,-0.0230422932655,-0.0307554136962,0.991505324841,0,0,0,0,0,836699520.0
1405689275394544534,85,1405689275394544534,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405999988317,1.40299999714,8.79500007629,0,0.0,-0.0,-0.0,-0.0231643784791,-0.0311540979892,0.991544604301,0,0,0,0,0,836704768.0
1405689275395120759,86,1405689275395120759,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.407000005245,1.40400004387,8.79500007629,0,0.0,-0.0,-0.0,-0.0253052283078,-0.0312070380896,0.993988513947,0,0,0,0,0,836709760.0
1405689275396285607,87,1405689275396285607,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.407999992371,1.40499997139,8.79500007629,0,0.0,-0.0,-0.0,-0.0274772532284,-0.0313628166914,0.996386706829,0,0,0,0,0,836714368.0
1405689275400996452,88,1405689275400996452,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.407000005245,1.40600001812,8.79500007629,0,0.0,-0.0,-0.0,-0.0245790034533,-0.0289643406868,0.995824933052,0,0,0,0,0,836719296.0
1405689275405917777,89,1405689275405917777,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.407000005245,1.40600001812,8.79599952698,0,0.0,-0.0,-0.0,-0.0220377091318,-0.0265814363956,0.995567381382,0,0,0,0,0,836724224.0
1405689275412652256,90,1405689275412652256,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405999988317,1.40699994564,8.79699993134,0,0.0,-0.0,-0.0,-0.0228071063757,-0.0270276609808,0.995731472969,0,0,0,0,0,836730496.0
1405689275417309509,91,1405689275417309509,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405999988317,1.40699994564,8.79699993134,0,0.0,-0.0,-0.0,-0.0230982098728,-0.027254153043,0.995675265789,0,0,0,0,0,836734272.0
1405689275420910657,92,1405689275420910657,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.407000005245,1.40799999237,8.79699993134,0,0.0,-0.0,-0.0,-0.0230575203896,-0.0270075146109,0.993301987648,0,0,0,0,0,836739200.0
1405689275443853505,93,1405689275443853505,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.407000005245,1.4090000391,8.79699993134,0,0.0,-0.0,-0.0,-0.023185685277,-0.0270069167018,0.990947782993,0,0,0,0,0,836745088.0
1405689275444410749,94,1405689275444410749,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405999988317,1.4090000391,8.79699993134,0,0.0,-0.0,-0.0,-0.0208753217012,-0.0270236171782,0.991499006748,0,0,0,0,0,836749248.0
1405689275445671877,95,1405689275445671877,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405999988317,1.4090000391,8.79699993134,0,0.0,-0.0,-0.0,-0.0186313744634,-0.027046488598,0.991750717163,0,0,0,0,0,836754560.0
1405689275446334989,96,1405689275446334989,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405000001192,1.4090000391,8.79699993134,0,0.0,-0.0,-0.0,-0.0191817693412,-0.027047328651,0.991590797901,0,0,0,0,0,836759232.0
1405689275446970529,97,1405689275446970529,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405000001192,1.4090000391,8.79800033569,0,0.0,-0.0,-0.0,-0.0194738227874,-0.0270690377802,0.991645038128,0,0,0,0,0,836764288.0
1405689275450810089,98,1405689275450810089,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.405000001192,1.4090000391,8.79800033569,0,0.0,-0.0,-0.0,-0.019304940477,-0.0270961467177,0.991630136967,0,0,0,0,0,836769216.0
1405689275455923173,99,1405689275455923173,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.402999997139,1.4090000391,8.79800033569,0,0.0,-0.0,-0.0,-0.0193355809897,-0.0271281078458,0.991649150848,0,0,0,0,0,836774208.0
1405689275461508009,100,1405689275461508009,ardrone_base_link,42.0,2,0,0,0,0,0,0.0,0.0,0.0,-0.402000010014,1.4090000391,8.79899978638,0,0.0,-0.0,-0.0,-0.0192361380905,-0.0272249020636,0.994023680687,0,0,0,0,0,836779264.0
