%time,field.header.seq,field.header.stamp,field.header.frame_id,field.batteryPercent,field.state,field.magX,field.magY,field.magZ,field.pressure,field.temp,field.wind_speed,field.wind_angle,field.wind_comp_angle,field.rotX,field.rotY,field.rotZ,field.altd,field.vx,field.vy,field.vz,field.ax,field.ay,field.az,field.motor1,field.motor2,field.motor3,field.motor4,field.tags_count,field.tm
1405448103575291111,202,1405448103575291111,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.67499995232,-7.4439997673,0,0.0,-0.0,-0.0,0.0214505884796,-0.0240837745368,0.994910001755,0,0,0,0,0,77796448.0
1405448103621328482,203,1405448103621328482,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.67700004578,-7.44500017166,0,0.0,-0.0,-0.0,0.0235321000218,-0.0240862369537,0.992284715176,0,0,0,0,0,77801440.0
1405448103622508204,204,1405448103622508204,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.67700004578,-7.44600009918,0,0.0,-0.0,-0.0,0.0205192156136,-0.0270286239684,0.992320120335,0,0,0,0,0,77806384.0
1405448103623824325,205,1405448103623824325,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259999990463,-2.6779999733,-7.4470000267,0,0.0,-0.0,-0.0,0.0179545860738,-0.0269750915468,0.995309650898,0,0,0,0,0,77811376.0
1405448103625142913,206,1405448103625142913,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261000007391,-2.6779999733,-7.44799995422,0,0.0,-0.0,-0.0,0.0186097156256,-0.026590814814,0.995045959949,0,0,0,0,0,77816392.0
1405448103626409608,207,1405448103626409608,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259999990463,-2.68000006676,-7.44899988174,0,0.0,-0.0,-0.0,0.0210984256119,-0.0268066190183,0.994488596916,0,0,0,0,0,77822656.0
1405448103627704574,208,1405448103627704574,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259000003338,-2.68099999428,-7.44999980927,0,0.0,-0.0,-0.0,0.0232231393456,-0.026753988117,0.994659483433,0,0,0,0,0,77826400.0
1405448103628960701,209,1405448103628960701,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259999990463,-2.6819999218,-7.45100021362,0,0.0,-0.0,-0.0,0.0227158665657,-0.024420298636,0.992338120937,0,0,0,0,0,77831376.0
1405448103630349178,210,1405448103630349178,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259000003338,-2.68300008774,-7.45200014114,0,0.0,-0.0,-0.0,0.0202564354986,-0.022162668407,0.992581307888,0,0,0,0,0,77836384.0
1405448103631562618,211,1405448103631562618,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259999990463,-2.68400001526,-7.45300006866,0,0.0,-0.0,-0.0,0.0183749012649,-0.025188036263,0.997777402401,0,0,0,0,0,77841376.0
1405448103789454367,212,1405448103789454367,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259999990463,-2.68899989128,-7.46400022507,0,0.0,-0.0,-0.0,0.0149308191612,-0.0229716040194,0.999847650528,0,0,0,0,0,77901616.0
1405448103790357055,213,1405448103790357055,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261000007391,-2.68899989128,-7.46500015259,0,0.0,-0.0,-0.0,0.0153554277495,-0.0206492468715,0.999189257622,0,0,0,0,0,77906256.0
1405448103791666786,214,1405448103791666786,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263000011444,-2.69000005722,-7.46600008011,0,0.0,-0.0,-0.0,0.015842275694,-0.0207047350705,0.998914599419,0,0,0,0,0,77911224.0
1405448103792874706,215,1405448103792874706,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263000011444,-2.69000005722,-7.46700000763,0,0.0,-0.0,-0.0,0.0155491456389,-0.0235684961081,0.998946845531,0,0,0,0,0,77916272.0
1405448103794136952,216,1405448103794136952,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263999998569,-2.69099998474,-7.46799993515,0,0.0,-0.0,-0.0,0.0155044086277,-0.0233701653779,0.998932719231,0,0,0,0,0,77921320.0
1405448103797583292,217,1405448103797583292,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263999998569,-2.69099998474,-7.46899986267,0,0.0,-0.0,-0.0,0.0152454506606,-0.0229366794229,0.99656188488,0,0,0,0,0,77926200.0
1405448103798734849,218,1405448103798734849,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263000011444,-2.69099998474,-7.46999979019,0,0.0,-0.0,-0.0,0.0150350183249,-0.0231538061053,0.99420106411,0,0,0,0,0,77931240.0
1405448103802176687,219,1405448103802176687,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.69099998474,-7.47100019455,0,0.0,-0.0,-0.0,0.0172336921096,-0.0231202635914,0.994758665562,0,0,0,0,0,77936208.0
1405448103803248491,220,1405448103803248491,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.69199991226,-7.47200012207,0,0.0,-0.0,-0.0,0.0194529481232,-0.0230931341648,0.995005905628,0,0,0,0,0,77941272.0
1405448103804401447,221,1405448103804401447,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.69400000572,-7.47300004959,0,0.0,-0.0,-0.0,0.018921431154,-0.0229691118002,0.994848191738,0,0,0,0,0,77947392.0
1405448103806307998,222,1405448103806307998,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263000011444,-2.69499993324,-7.47399997711,0,0.0,-0.0,-0.0,0.0187027193606,-0.0228615757078,0.994902431965,0,0,0,0,0,77951248.0
1405448103813745220,223,1405448103813745220,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263000011444,-2.69600009918,-7.47499990463,0,0.0,-0.0,-0.0,0.0189525466412,-0.0227429121733,0.99488723278,0,0,0,0,0,77956608.0
1405448103814840226,224,1405448103814840226,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263999998569,-2.6970000267,-7.47599983215,0,0.0,-0.0,-0.0,0.0188829526305,-0.0226086303592,0.992517113686,0,0,0,0,0,77961584.0
1405448103816235667,225,1405448103816235667,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263999998569,-2.69799995422,-7.47700023651,0,0.0,-0.0,-0.0,0.0189131665975,-0.0226264894009,0.992557346821,0,0,0,0,0,77966512.0
1405448103817333545,226,1405448103817333545,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263999998569,-2.69799995422,-7.47800016403,0,0.0,-0.0,-0.0,0.016692943871,-0.022808900103,0.99553757906,0,0,0,0,0,77971160.0
1405448103818695732,227,1405448103818695732,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263999998569,-2.69799995422,-7.47900009155,0,0.0,-0.0,-0.0,0.0144291613251,-0.0229280795902,0.995310306549,0,0,0,0,0,77976136.0
1405448103820012593,228,1405448103820012593,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.264999985695,-2.6970000267,-7.48000001907,0,0.0,-0.0,-0.0,0.0149673921987,-0.0229982472956,0.994816660881,0,0,0,0,0,77981160.0
1405448103821112761,229,1405448103821112761,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.264999985695,-2.69600009918,-7.48099994659,0,0.0,-0.0,-0.0,0.0152818979695,-0.0230625960976,0.995025157928,0,0,0,0,0,77986144.0
1405448103822817427,230,1405448103822817427,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.264999985695,-2.69600009918,-7.48199987411,0,0.0,-0.0,-0.0,0.0151659147814,-0.0230925753713,0.994974851608,0,0,0,0,0,77991112.0
1405448103823908671,231,1405448103823908671,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.266000002623,-2.69499993324,-7.48299980164,0,0.0,-0.0,-0.0,0.0152833778411,-0.0230925828218,0.995001554489,0,0,0,0,0,77996104.0
1405448103825112772,232,1405448103825112772,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.264999985695,-2.69600009918,-7.48400020599,0,0.0,-0.0,-0.0,0.0153590478003,-0.0230686794966,0.994969546795,0,0,0,0,0,78001112.0
1405448103826680324,233,1405448103826680324,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.266000002623,-2.69600009918,-7.48500013351,0,0.0,-0.0,-0.0,0.0154423480853,-0.0230299662799,0.994986116886,0,0,0,0,0,78006096.0
1405448103827714013,234,1405448103827714013,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.264999985695,-2.69499993324,-7.48600006104,0,0.0,-0.0,-0.0,0.0154394935817,-0.0229809302837,0.994987905025,0,0,0,0,0,78011096.0
1405448103829077358,235,1405448103829077358,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.264999985695,-2.69499993324,-7.48699998856,0,0.0,-0.0,-0.0,0.0176887437701,-0.0228974390775,0.994927585125,0,0,0,0,0,78016120.0
1405448103830555016,236,1405448103830555016,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.264999985695,-2.69499993324,-7.48799991608,0,0.0,-0.0,-0.0,0.0198475588113,-0.0228184144944,0.994880497456,0,0,0,0,0,78021096.0
1405448103831627320,237,1405448103831627320,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263999998569,-2.69600009918,-7.48799991608,0,0.0,-0.0,-0.0,0.0190996751189,-0.0227195266634,0.992503762245,0,0,0,0,0,78026064.0
1405448103833043165,238,1405448103833043165,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263000011444,-2.6970000267,-7.4889998436,0,0.0,-0.0,-0.0,0.0164491869509,-0.0227254908532,0.992616832256,0,0,0,0,0,78031152.0
1405448103834278100,239,1405448103834278100,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263000011444,-2.6970000267,-7.48999977112,0,0.0,-0.0,-0.0,0.0144408755004,-0.0228109695017,0.995589256287,0,0,0,0,0,78036080.0
1405448103837159326,240,1405448103837159326,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.6970000267,-7.49100017548,0,0.0,-0.0,-0.0,0.0148728843778,-0.0250739678741,0.995188355446,0,0,0,0,0,78041072.0
1405448103838191931,241,1405448103838191931,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.69600009918,-7.492000103,0,0.0,-0.0,-0.0,0.0150708379224,-0.0272878855467,0.994599938393,0,0,0,0,0,78046104.0
1405448103844609290,242,1405448103844609290,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.69499993324,-7.49300003052,0,0.0,-0.0,-0.0,0.0171870384365,-0.0267031807452,0.994791328907,0,0,0,0,0,78051120.0
1405448103845638537,243,1405448103845638537,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.6970000267,-7.49399995804,0,0.0,-0.0,-0.0,0.019512873143,-0.0264151208103,0.994698524475,0,0,0,0,0,78056032.0
1405448103847124575,244,1405448103847124575,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.69799995422,-7.49499988556,0,0.0,-0.0,-0.0,0.0189916230738,-0.0266678407788,0.994732022285,0,0,0,0,0,78061024.0
1405448103848283832,245,1405448103848283832,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.263000011444,-2.69899988174,-7.49599981308,0,0.0,-0.0,-0.0,0.0187827181071,-0.026745531708,0.994708061218,0,0,0,0,0,78066104.0
1405448103849606207,246,1405448103849606207,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.69899988174,-7.49700021744,0,0.0,-0.0,-0.0,0.0190619789064,-0.0269520841539,0.997110426426,0,0,0,0,0,78072200.0
1405448103850964359,247,1405448103850964359,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.69899988174,-7.49800014496,0,0.0,-0.0,-0.0,0.0190942697227,-0.0271166916937,0.999447584152,0,0,0,0,0,78076000.0
1405448103853789909,248,1405448103853789909,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261000007391,-2.69799995422,-7.49900007248,0,0.0,-0.0,-0.0,0.0166581682861,-0.0271445587277,0.996513962746,0,0,0,0,0,78081032.0
1405448103854835159,249,1405448103854835159,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261000007391,-2.6970000267,-7.5,0,0.0,-0.0,-0.0,0.0142676793039,-0.0270905215293,0.99392926693,0,0,0,0,0,78086552.0
1405448103855968430,250,1405448103855968430,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261000007391,-2.69600009918,-7.50099992752,0,0.0,-0.0,-0.0,0.0172849260271,-0.0270570591092,0.997009634972,0,0,0,0,0,78091000.0
1405448103858828809,251,1405448103858828809,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259999990463,-2.69600009918,-7.50199985504,0,0.0,-0.0,-0.0,0.0176871977746,-0.0270107313991,0.999601185322,0,0,0,0,0,78095952.0
1405448103859782972,252,1405448103859782972,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259000003338,-2.6970000267,-7.50299978256,0,0.0,-0.0,-0.0,0.014762815088,-0.0269061438739,0.998921513557,0,0,0,0,0,78100992.0
1405448103861112648,253,1405448103861112648,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.25799998641,-2.6970000267,-7.50400018692,0,0.0,-0.0,-0.0,0.0151347247884,-0.0267895180732,0.998632907867,0,0,0,0,0,78105944.0
1405448103862559453,254,1405448103862559453,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.25799998641,-2.69799995422,-7.50400018692,0,0.0,-0.0,-0.0,0.0155925881118,-0.0267070103437,0.998796761036,0,0,0,0,0,78110944.0
1405448103863876840,255,1405448103863876840,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259000003338,-2.69899988174,-7.50500011444,0,0.0,-0.0,-0.0,0.0153285590932,-0.026657031849,0.998771846294,0,0,0,0,0,78115976.0
1405448103865098120,256,1405448103865098120,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.259999990463,-2.69899988174,-7.50600004196,0,0.0,-0.0,-0.0,0.0152849759907,-0.0243526957929,0.998869776726,0,0,0,0,0,78121056.0
1405448103901120826,257,1405448103901120826,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261000007391,-2.69899988174,-7.50699996948,0,0.0,-0.0,-0.0,0.0151572963223,-0.0221584066749,0.99896299839,0,0,0,0,0,78125944.0
